instance;size;rep;v;cost;time;iter;ges-num-reduced;ges-total-time;lns-total-time;sp-num-improve;sp-pool-size;sp-total-time
lrc102;100;5;12;1558.07;300.00;877;1;115.42;183.77;0;30;0.68
lrc103;100;5;11;1258.74;300.00;885;1;108.77;190.50;0;24;0.61
lrc104;100;5;10;1128.40;300.00;585;1;101.31;198.19;0;22;0.41
lrc105;100;5;13;1637.62;300.00;837;1;100.22;199.03;0;29;0.63
lrc106;100;5;11;1424.73;300.00;974;1;111.73;187.43;0;26;0.71
lrc107;100;5;11;1230.14;300.00;801;1;103.87;195.43;0;26;0.58
lrc108;100;5;10;1147.43;300.00;806;2;112.43;186.40;0;24;1.05
lrc201;100;5;4;1406.94;300.00;374;1;138.13;161.02;0;22;0.79
lrc202;100;5;3;1374.27;300.00;764;1;109.58;189.84;0;7;0.45
lrc203;100;5;3;1089.07;300.00;191;1;170.95;128.80;0;12;0.20
lrc204;100;5;3;818.66;300.00;159;1;108.33;191.52;0;7;0.10
lrc205;100;5;4;1302.20;300.00;389;1;114.62;185.05;0;9;0.27
lrc206;100;5;3;1159.03;300.00;347;1;167.70;132.03;0;8;0.21
lrc207;100;5;3;1062.05;300.00;279;1;147.20;152.42;0;10;0.32
lrc208;100;5;3;852.76;300.00;200;1;117.02;182.49;0;16;0.44
LC1_2_1;200;5;20;2704.57;900.00;1360;0;408.11;489.87;0;28;1.42
LC1_2_2;200;5;19;2764.56;900.00;1251;1;390.13;507.88;0;37;1.45
LC1_2_3;200;5;17;3134.08;900.00;724;2;283.44;611.55;1;99;4.60
LC1_2_4;200;5;17;2693.41;900.00;408;1;182.70;710.48;0;212;6.53
LC1_2_5;200;5;20;2702.05;900.00;1219;0;427.81;470.42;0;30;1.23
LC1_2_6;200;5;20;2701.04;900.00;1158;1;445.34;452.86;0;32;1.28
LC1_2_7;200;5;20;2701.04;900.00;1064;0;456.93;441.44;0;34;1.15
LC1_2_8;200;5;19;3429.42;900.00;748;2;474.41;423.15;0;73;2.08
LC1_2_9;200;5;18;2724.24;900.00;712;1;401.77;495.41;0;65;2.45
LC1_2_10;200;5;17;2942.13;900.00;705;1;369.23;525.00;1;110;5.36
LC2_2_1;200;5;6;1931.44;900.00;1471;1;493.49;404.71;0;10;1.19
LC2_2_2;200;5;6;1881.40;900.00;707;1;357.46;541.26;0;16;0.91
LC2_2_3;200;5;6;1844.33;900.00;490;0;186.92;711.75;0;22;1.00
LC2_2_4;200;5;6;1767.12;900.00;338;1;132.29;766.15;0;34;1.21
LC2_2_5;200;5;6;1891.21;900.00;1013;1;451.98;446.67;0;13;0.88
LC2_2_6;200;5;6;1857.78;900.00;660;1;309.62;589.46;0;13;0.59
LC2_2_7;200;5;6;1850.13;900.00;641;1;323.70;574.92;0;15;1.02
LC2_2_8;200;5;6;1824.34;900.00;461;1;258.31;640.04;0;28;1.34
LC2_2_9;200;5;6;1854.21;900.00;597;1;280.55;618.54;0;14;0.55
LC2_2_10;200;5;6;1817.45;900.00;444;1;232.61;666.67;0;13;0.42
LR1_2_1;200;5;20;4819.12;900.00;1379;1;420.64;475.81;0;50;2.89
LR1_2_2;200;5;17;4621.21;900.00;1165;1;394.61;492.76;0;163;12.02
LR1_2_3;200;5;14;4402.38;900.00;1062;2;305.59;540.47;12;654;53.35
LR1_2_4;200;5;10;3027.50;900.00;428;1;303.04;558.91;4;853;37.76
LR1_2_5;200;5;16;4961.88;900.00;1443;1;449.37;441.34;0;74;8.55
LR1_2_6;200;5;13;4835.27;900.00;1222;2;385.03;489.18;1;174;25.10
LR1_2_7;200;5;12;3550.61;900.00;833;1;341.19;517.92;0;667;40.42
LR1_2_8;200;5;9;2801.91;900.00;397;1;370.80;515.16;4;490;13.77
LR1_2_9;200;5;14;4343.86;900.00;1024;1;429.91;447.99;2;201;21.57
LR1_2_10;200;5;11;3822.91;900.00;935;1;428.40;454.13;5;226;16.97
LR2_2_1;200;5;5;4073.10;900.00;646;1;480.80;416.83;0;31;2.03
LR2_2_2;200;5;4;3796.00;900.00;385;1;477.24;420.89;1;47;1.61
LR2_2_3;200;5;4;3098.36;900.00;199;1;514.79;384.62;0;20;0.43
LR2_2_4;200;5;3;2486.00;900.00;229;1;118.11;779.52;1;91;2.07
LR2_2_5;200;5;4;3438.39;900.00;233;1;685.84;213.81;0;10;0.21
LR2_2_6;200;5;3;4976.66;900.00;316;2;675.49;221.45;4;108;2.87
LR2_2_7;200;5;3;3125.37;900.00;103;1;677.50;220.30;1;217;2.11
LR2_2_8;200;5;2;2777.61;900.00;131;1;462.47;435.97;0;148;1.37
LR2_2_9;200;5;3;4445.98;900.00;280;2;733.18;165.64;1;30;1.02
LR2_2_10;200;5;3;3324.88;900.00;226;1;541.30;350.55;1;423;7.96
LRC1_2_1;200;5;19;3606.06;900.00;919;1;326.54;567.84;0;86;5.18
LRC1_2_2;200;5;15;3671.02;900.00;892;1;265.81;619.50;3;341;14.27
LRC1_2_3;200;5;13;3154.92;900.00;656;1;220.37;439.75;5;1143;239.54
LRC1_2_4;200;5;10;2631.82;900.00;554;1;203.27;655.04;0;1147;41.30
LRC1_2_5;200;5;16;3715.81;900.00;914;1;373.39;513.95;0;174;12.20
LRC1_2_6;200;5;16;3572.16;900.00;1025;2;376.49;510.83;3;176;12.18
LRC1_2_7;200;5;14;3697.71;900.00;1042;2;394.36;480.16;3;320;24.94
LRC1_2_8;200;5;13;3145.74;900.02;832;1;411.12;383.43;3;517;105.03
LRC1_2_9;200;5;13;3176.90;900.00;888;1;439.63;441.20;6;237;18.71
LRC1_2_10;200;5;12;2931.34;900.03;734;1;439.86;412.95;5;459;46.81
LRC2_2_1;200;5;6;3595.18;900.00;629;2;543.67;344.39;2;214;11.61
LRC2_2_2;200;5;5;3186.18;900.00;416;1;511.24;368.59;9;703;19.91
LRC2_2_3;200;5;4;2886.49;900.00;178;1;594.17;300.95;3;259;4.74
LRC2_2_4;200;5;3;2858.68;900.00;115;1;507.82;389.32;1;240;2.72
LRC2_2_5;200;5;5;2776.93;900.00;290;1;586.45;312.70;0;19;0.68
LRC2_2_6;200;5;5;2707.96;900.00;287;1;601.94;297.43;0;17;0.46
LRC2_2_7;200;5;4;3274.34;900.00;200;1;727.57;168.78;0;207;3.52
LRC2_2_8;200;5;4;2399.89;900.00;140;1;654.31;245.32;2;17;0.26
LRC2_2_9;200;5;4;2208.49;900.00;168;1;614.98;284.47;0;25;0.42
LRC2_2_10;200;5;3;2739.93;900.00;275;1;515.33;376.38;1;249;8.06
LC1_4_1;400;5;40;7152.06;900.00;443;0;496.33;401.79;0;57;0.96
LC1_4_2;400;5;38;8007.79;900.00;330;2;397.77;492.75;3;376;8.83
LC1_4_3;400;5;33;8366.12;900.00;243;2;337.88;526.44;9;1312;35.17
LC1_4_4;400;5;30;6860.97;900.00;150;1;257.99;638.11;9;301;3.52
LC1_4_5;400;5;40;7150.00;900.00;402;0;508.57;389.68;0;59;0.90
LC1_4_6;400;5;40;7154.02;900.00;368;1;527.36;370.93;0;67;0.90
LC1_4_7;400;5;40;7149.43;900.00;321;0;527.51;369.92;0;90;1.86
LC1_4_8;400;5;39;7111.16;900.00;277;1;505.11;392.95;0;87;1.34
LC1_4_9;400;5;36;7452.21;900.00;205;2;500.08;360.35;4;363;39.15
LC1_4_10;400;5;35;7466.75;900.93;225;2;491.45;348.30;6;473;60.68
LC2_4_1;400;5;12;4116.33;900.00;516;1;631.83;266.35;0;26;0.90
LC2_4_2;400;5;12;4144.29;900.00;314;2;500.16;397.78;1;49;1.44
LC2_4_3;400;5;12;4412.79;900.00;203;1;280.04;608.57;2;644;10.89
LC2_4_4;400;5;12;4038.00;900.00;154;1;204.05;687.45;1;636;7.95
LC2_4_5;400;5;12;4030.63;900.00;329;2;571.77;326.73;0;32;0.88
LC2_4_6;400;5;12;3900.29;900.00;254;1;479.08;419.89;0;28;0.51
LC2_4_7;400;5;12;3962.51;900.00;230;1;572.70;324.36;0;113;2.44
LC2_4_8;400;5;12;3844.45;900.00;176;1;469.52;427.59;0;196;2.47
LC2_4_9;400;5;12;4188.93;900.00;204;1;450.29;444.53;2;239;4.71
LC2_4_10;400;5;12;3828.44;900.00;148;1;422.63;474.74;0;179;2.20
LR1_4_1;400;5;40;10639.75;900.00;334;1;385.31;503.50;0;513;10.50
LR1_4_2;400;5;31;10036.27;900.00;310;1;383.37;481.89;8;1084;34.18
LR1_4_3;400;5;22;9631.13;900.00;348;4;337.47;511.59;17;1290;50.32
LR1_4_4;400;5;16;6860.70;900.00;201;1;398.77;478.93;18;1231;21.85
LR1_4_5;400;5;28;11374.06;900.00;528;3;502.80;385.04;2;184;11.20
LR1_4_6;400;5;24;10353.26;900.00;395;2;393.92;485.57;6;503;19.80
LR1_4_7;400;5;19;8359.69;900.00;321;2;425.96;438.73;15;1438;34.73
LR1_4_8;400;5;14;6393.61;900.00;210;2;531.34;356.91;17;611;11.27
LR1_4_9;400;5;24;9974.05;900.00;466;2;491.58;387.11;9;540;20.53
LR1_4_10;400;5;20;8436.56;900.00;344;2;536.97;342.06;18;609;20.35
LR2_4_1;400;5;8;9726.88;900.00;247;2;615.21;282.55;1;73;1.74
LR2_4_2;400;5;7;9900.21;900.00;116;1;683.52;212.11;5;482;4.12
LR2_4_3;400;5;6;9026.86;900.00;78;1;666.70;229.59;1;407;3.51
LR2_4_4;400;5;4;7465.49;900.00;19;1;831.37;68.14;0;71;0.12
LR2_4_5;400;5;6;10527.84;900.00;78;2;817.21;81.59;3;119;1.02
LR2_4_6;400;5;5;10597.95;900.00;117;2;729.80;167.23;7;190;2.73
LR2_4_7;400;5;5;7109.47;900.01;19;1;804.19;95.53;0;82;0.14
LR2_4_8;400;5;4;5817.34;900.01;14;1;789.29;110.15;0;54;0.07
LR2_4_9;400;5;6;9603.52;900.00;45;1;831.21;67.90;4;147;0.79
LR2_4_10;400;5;5;8600.73;900.00;69;1;813.80;84.90;3;155;1.14
LRC1_4_1;400;5;36;9124.52;900.00;372;1;359.86;530.41;4;297;9.15
LRC1_4_2;400;5;31;8346.06;900.00;332;1;303.49;585.69;2;457;10.32
LRC1_4_3;400;5;24;7933.31;900.00;271;2;257.25;626.24;6;812;16.07
LRC1_4_4;400;5;19;5804.46;900.00;166;1;167.03;723.13;7;785;9.50
LRC1_4_5;400;5;32;8884.51;900.00;347;2;369.26;519.50;6;347;10.70
LRC1_4_6;400;5;30;8625.75;900.00;384;2;398.03;491.98;4;267;9.38
LRC1_4_7;400;5;28;8132.02;900.00;316;2;402.04;481.36;14;562;16.10
LRC1_4_8;400;5;27;7538.30;900.00;289;1;425.96;435.87;18;1033;37.72
LRC1_4_9;400;5;25;8514.51;900.00;344;2;477.34;395.93;17;671;26.19
LRC1_4_10;400;5;23;7227.86;900.00;297;1;482.21;408.21;5;413;9.03
LRC2_4_1;400;5;12;9016.03;900.00;208;1;621.65;270.05;11;465;7.95
LRC2_4_2;400;5;10;8237.61;900.00;163;1;476.91;413.19;8;757;9.59
LRC2_4_3;400;5;8;6570.81;900.00;107;1;469.07;428.24;7;272;2.41
LRC2_4_4;400;5;5;5778.61;900.00;45;1;544.90;353.57;0;176;1.11
LRC2_4_5;400;5;10;7907.66;900.00;168;2;638.75;251.26;9;620;9.69
LRC2_4_6;400;5;9;6658.40;900.00;111;1;741.52;155.36;17;344;2.95
LRC2_4_7;400;5;8;7175.65;900.00;75;1;771.11;126.33;13;307;2.42
LRC2_4_8;400;5;7;7624.67;900.00;50;1;811.21;87.38;5;226;1.32
LRC2_4_9;400;5;6;6571.81;900.00;54;2;814.50;84.68;6;117;0.66
LRC2_4_10;400;5;6;5713.33;900.00;64;1;751.25;146.42;0;280;2.11
LC1_6_1;600;5;60;14095.64;1800.00;297;1;949.37;847.67;0;93;1.47
LC1_6_2;600;5;57;15048.16;1800.00;219;3;681.55;1113.20;3;320;4.28
LC1_6_3;600;5;50;14616.44;1800.00;127;2;513.88;1277.48;13;603;8.06
LC1_6_4;600;5;48;13330.92;1800.00;74;1;400.08;1385.40;10;493;14.01
LC1_6_5;600;5;60;14086.30;1800.00;291;0;957.91;838.49;0;110;2.20
LC1_6_6;600;5;60;14090.79;1800.00;255;1;958.75;838.58;0;101;1.38
LC1_6_7;600;5;60;14083.76;1800.00;228;0;1006.35;791.09;0;101;1.39
LC1_6_8;600;5;58;15037.98;1800.00;209;2;947.35;847.67;1;284;3.91
LC1_6_9;600;5;54;14633.75;1800.00;157;3;868.44;680.35;13;617;250.44
LC1_6_10;600;5;52;14993.15;1800.00;121;3;813.05;749.51;22;830;236.83
LC2_6_1;600;5;19;7977.98;1800.00;378;1;1216.81;580.80;0;35;1.00
LC2_6_2;600;5;19;8253.67;1800.00;233;1;964.95;832.69;0;63;1.38
LC2_6_3;600;5;18;7436.50;1800.00;179;1;549.14;1245.66;0;279;4.26
LC2_6_4;600;5;17;7936.40;1800.00;90;1;350.54;1441.40;16;589;7.43
LC2_6_5;600;5;19;8047.37;1800.00;206;1;1045.38;692.37;0;650;61.49
LC2_6_6;600;5;18;9419.64;1800.00;181;2;1013.57;776.48;7;446;9.16
LC2_6_7;600;5;19;7997.96;1800.00;153;2;954.18;837.49;1;569;7.70
LC2_6_8;600;5;18;7579.93;1800.00;159;1;1022.99;769.56;2;424;6.81
LC2_6_9;600;5;18;9026.75;1800.00;196;1;822.20;966.11;10;562;10.92
LC2_6_10;600;5;18;7478.09;1800.00;138;1;843.10;946.68;3;564;9.57
LR1_6_1;600;5;59;22821.65;1800.01;190;1;586.28;1174.96;6;2127;37.93
LR1_6_2;600;5;45;20137.22;1800.00;251;1;725.09;980.10;14;3003;93.64
LR1_6_3;600;5;37;17852.29;1800.00;165;1;367.21;1300.17;9;3806;132.04
LR1_6_4;600;5;28;13212.28;1802.44;103;1;249.53;1297.05;2;2291;255.37
LR1_6_5;600;5;38;23238.00;1800.00;352;2;798.05;981.82;9;474;18.78
LR1_6_6;600;5;31;21773.09;1800.00;279;3;722.22;1052.43;16;871;24.09
LR1_6_7;600;5;25;16591.46;1800.00;243;2;646.40;1025.26;37;2092;127.57
LR1_6_8;600;5;18;12308.72;1800.00;157;2;879.69;855.46;19;1910;64.15
LR1_6_9;600;5;32;21887.41;1800.00;368;2;874.69;903.93;5;459;20.03
LR1_6_10;600;5;26;19515.77;1800.00;292;2;938.98;837.10;16;775;22.61
LR2_6_1;600;5;11;25498.05;1800.00;289;2;1107.65;666.06;9;865;25.30
LR2_6_2;600;5;9;24012.95;1800.00;227;2;855.03;920.02;12;880;23.95
LR2_6_3;600;5;7;19396.29;1800.00;84;2;994.64;799.31;1;386;5.64
LR2_6_4;600;5;6;11660.20;1800.01;39;1;970.26;826.99;0;154;1.17
LR2_6_5;600;5;9;19303.03;1800.00;77;1;1504.86;291.01;3;436;3.87
LR2_6_6;600;5;7;22380.26;1800.01;83;1;1475.61;321.20;7;336;2.80
LR2_6_7;600;5;6;17698.86;1800.01;26;1;1556.04;243.30;1;124;0.43
LR2_6_8;600;5;5;12310.48;1800.01;10;1;1571.09;228.38;0;33;0.04
LR2_6_9;600;5;8;21460.24;1800.00;65;1;1605.86;192.26;3;297;1.64
LR2_6_10;600;5;7;18433.05;1800.00;26;1;1687.13;112.18;2;131;0.48
LRC1_6_1;600;5;52;18477.83;1800.00;239;1;537.87;1250.41;3;650;10.90
LRC1_6_2;600;5;43;16825.90;1800.00;210;3;432.76;1350.49;15;895;16.14
LRC1_6_3;600;5;36;13994.34;1800.01;123;1;262.60;1518.72;16;1474;18.36
LRC1_6_4;600;5;25;10808.39;1800.00;101;1;216.40;1565.52;9;1491;17.63
LRC1_6_5;600;5;46;17008.27;1800.00;206;2;513.12;1216.06;9;1058;70.06
LRC1_6_6;600;5;42;17586.41;1800.00;246;3;624.38;1157.99;11;528;16.72
LRC1_6_7;600;5;38;15402.69;1800.00;248;2;690.18;1081.42;26;954;27.65
LRC1_6_8;600;5;33;15510.00;1800.00;282;2;647.15;1119.77;30;901;32.18
LRC1_6_9;600;5;34;15100.54;1800.00;243;2;767.17;1002.94;33;861;29.19
LRC1_6_10;600;5;30;14012.43;1800.00;213;1;808.72;890.92;42;1097;99.78
LRC2_6_1;600;5;16;14719.50;1800.00;209;2;953.05;838.13;7;355;8.20
LRC2_6_2;600;5;13;14336.54;1800.00;161;1;638.98;1148.05;9;693;12.45
LRC2_6_3;600;5;10;13191.74;1800.00;84;1;642.02;1149.24;1;625;8.25
LRC2_6_4;600;5;7;10331.79;1800.01;47;1;660.98;1136.26;1;206;1.73
LRC2_6_5;600;5;13;15477.75;1800.00;198;1;735.31;1032.63;8;1263;31.36
LRC2_6_6;600;5;12;15902.87;1800.00;117;2;1367.29;427.64;20;418;4.77
LRC2_6_7;600;5;10;15247.00;1800.00;81;1;1395.80;400.45;15;432;3.43
LRC2_6_8;600;5;9;14407.57;1800.00;51;2;1507.78;289.63;5;308;2.41
LRC2_6_9;600;5;9;15332.13;1800.01;37;1;1625.63;173.04;0;253;1.17
LRC2_6_10;600;5;8;12352.28;1800.02;32;1;1545.35;253.43;0;219;0.97
LC1_8_1;800;5;80;25184.38;3600.01;280;0;1768.10;1827.00;0;129;2.29
LC1_8_2;800;5;77;26980.54;3600.01;174;2;1141.85;2446.33;5;655;10.43
LC1_8_3;800;5;64;25963.06;3610.83;143;2;1093.79;2275.72;26;1941;240.20
LC1_8_4;800;5;60;22808.35;3600.01;76;1;693.03;2856.52;22;732;49.78
LC1_8_5;800;5;80;25211.22;3600.00;264;0;1739.00;1856.18;0;140;2.31
LC1_8_6;800;5;80;25164.25;3600.00;227;1;1663.47;1931.73;0;159;2.60
LC1_8_7;800;5;80;25158.38;3600.00;211;0;1879.70;1715.55;0;160;2.62
LC1_8_8;800;5;78;25348.45;3600.01;193;2;1603.56;1985.04;7;485;9.72
LC1_8_9;800;5;72;26267.01;3600.00;150;3;1454.99;1998.36;34;934;145.59
LC1_8_10;800;5;70;26541.67;3600.01;126;2;1257.79;1738.47;29;1017;602.81
LC2_8_1;800;5;24;11687.06;3600.00;532;0;2063.67;1530.34;0;44;1.97
LC2_8_2;800;5;25;12575.02;3600.00;238;2;1896.56;1692.58;3;407;8.98
LC2_8_3;800;5;25;12452.19;3600.00;149;2;1204.31;2379.70;2;1105;14.56
LC2_8_4;800;5;24;12289.19;3600.01;94;1;722.31;2867.29;8;823;8.76
LC2_8_5;800;5;25;12329.80;3600.00;244;1;2021.73;1573.37;0;143;3.18
LC2_8_6;800;5;24;12782.66;3600.00;251;2;1876.43;1712.81;13;249;9.06
LC2_8_7;800;5;25;11854.44;3600.00;171;1;1989.39;1600.39;3;504;8.92
LC2_8_8;800;5;24;11454.33;3600.00;155;1;2071.11;1513.70;3;810;14.00
LC2_8_9;800;5;24;11629.41;3600.00;198;2;1515.36;2078.57;4;188;4.48
LC2_8_10;800;5;24;11574.90;3600.01;160;1;1527.50;2040.02;4;902;31.04
LR1_8_1;800;5;80;39291.32;3600.00;132;1;846.39;2715.19;3;2958;37.30
LR1_8_2;800;5;59;34116.58;3600.00;162;1;781.31;2152.37;10;3964;665.34
LR1_8_3;800;5;44;29620.95;3600.00;163;1;907.66;1894.60;13;3978;796.60
LR1_8_4;800;5;25;21088.93;3600.00;140;2;797.70;2419.90;8;2824;381.11
LR1_8_5;800;5;49;40511.29;3600.00;311;3;1739.51;1819.39;17;779;38.27
LR1_8_6;800;5;39;36833.02;3600.00;268;3;1286.67;2265.63;23;1298;45.58
LR1_8_7;800;5;30;27973.05;3600.01;225;2;1067.68;2459.11;43;2390;72.01
LR1_8_8;800;5;20;20116.78;3600.00;157;2;1082.44;2462.72;16;2267;53.38
LR1_8_9;800;5;40;39930.20;3600.00;370;3;1714.18;1835.07;21;948;47.97
LR1_8_10;800;5;32;29983.45;3600.00;247;2;1757.05;1793.41;15;1290;47.86
LR2_8_1;800;5;15;40167.80;3600.00;273;2;1994.78;1574.10;19;782;28.80
LR2_8_2;800;5;12;34973.64;3600.00;164;1;1665.00;1909.89;11;1189;23.83
LR2_8_3;800;5;9;31791.19;3600.00;103;2;1247.14;2337.92;2;773;13.78
LR2_8_4;800;5;6;22972.54;3600.00;28;2;1870.21;1726.57;1;117;0.61
LR2_8_5;800;5;11;39984.71;3600.00;118;2;2870.46;719.56;15;649;9.30
LR2_8_6;800;5;9;32148.26;3600.00;86;2;2677.55;913.15;4;601;8.50
LR2_8_7;800;5;7;28304.82;3600.01;31;2;2869.19;729.56;4;134;0.65
LR2_8_8;800;5;6;19217.57;3600.05;20;1;2703.04;894.63;0;90;0.33
LR2_8_9;800;5;10;34732.52;3600.01;102;1;2881.23;708.91;5;695;8.96
LR2_8_10;800;5;9;30442.55;3600.00;46;1;3140.60;456.97;1;274;2.01
LRC1_8_1;800;5;66;32295.48;3600.00;202;1;997.03;2591.12;9;565;10.69
LRC1_8_2;800;5;56;27879.85;3600.00;164;1;701.22;2860.72;24;1410;37.34
LRC1_8_3;800;5;48;24419.71;3600.01;113;2;473.20;3107.35;15;1620;18.86
LRC1_8_4;800;5;34;18208.95;3600.00;75;1;319.96;3269.77;15;1045;9.73
LRC1_8_5;800;5;58;31407.89;3600.00;203;4;872.11;2682.15;24;1346;44.78
LRC1_8_6;800;5;54;29544.26;3600.00;226;4;1162.78;2395.02;28;1272;40.87
LRC1_8_7;800;5;50;29729.55;3600.00;223;2;1130.69;2438.05;24;1315;29.88
LRC1_8_8;800;5;46;26277.30;3600.00;171;2;1034.15;2112.00;26;1983;453.00
LRC1_8_9;800;5;44;25601.82;3602.23;190;4;1058.57;2151.01;30;1701;391.76
LRC1_8_10;800;5;40;24449.97;3600.00;227;2;1297.41;2258.61;41;1447;42.86
LRC2_8_1;800;5;20;23119.30;3600.00;333;2;1415.17;2157.44;12;649;25.71
LRC2_8_2;800;5;17;22840.98;3600.00;156;2;959.96;2611.28;27;1242;27.82
LRC2_8_3;800;5;15;17459.33;3600.00;82;1;444.45;3148.34;10;636;6.58
LRC2_8_4;800;5;11;15599.74;3600.00;50;1;376.83;3217.91;5;361;3.51
LRC2_8_5;800;5;16;26182.39;3600.00;201;3;1349.14;2215.65;15;1275;33.79
LRC2_8_6;800;5;15;22744.21;3600.00;158;2;2210.49;1376.84;22;701;11.83
LRC2_8_7;800;5;14;24804.35;3600.00;135;2;1895.40;1687.90;15;952;15.98
LRC2_8_8;800;5;11;25482.39;3600.00;118;4;2464.24;1122.58;19;662;12.45
LRC2_8_9;800;5;11;23279.33;3600.00;46;1;3082.07;515.51;3;326;2.14
LRC2_8_10;800;5;10;21000.88;3600.02;31;1;3047.73;551.07;5;197;0.85
LC1_10_1;1000;5;100;42488.66;3600.00;151;0;1838.31;1757.35;0;149;1.58
LC1_10_2;1000;5;94;45050.39;3600.00;108;4;1257.82;2333.43;11;624;7.17
LC1_10_3;1000;5;82;42436.32;3600.01;95;3;1331.55;2073.10;21;1761;194.08
LC1_10_4;1000;5;74;38128.94;3600.00;54;1;909.96;2686.03;15;609;3.15
LC1_10_5;1000;5;100;42477.41;3600.00;155;0;1799.18;1796.20;0;161;1.73
LC1_10_6;1000;5;101;42838.39;3600.01;140;1;1724.66;1870.37;0;207;2.46
LC1_10_7;1000;5;100;42854.99;3600.01;129;1;1714.78;1880.34;0;200;2.38
LC1_10_8;1000;5;98;43133.75;3600.00;115;3;1504.15;2088.94;9;443;5.16
LC1_10_9;1000;5;91;43143.77;3600.01;93;3;1618.28;1968.22;21;740;12.22
LC1_10_10;1000;5;89;43006.53;3600.00;79;3;1490.18;1696.62;29;991;412.48
LC2_10_1;1000;5;30;16879.24;3600.00;265;1;2304.79;1289.37;0;49;1.20
LC2_10_2;1000;5;31;19040.97;3600.00;137;1;1945.01;1644.95;7;549;7.81
LC2_10_3;1000;5;30;17884.68;3600.00;102;2;1267.76;2322.74;10;705;7.70
LC2_10_4;1000;5;29;18014.81;3600.02;59;1;780.60;2813.65;12;594;4.50
LC2_10_5;1000;5;31;17137.53;3600.00;125;1;1971.70;1622.42;1;330;3.92
LC2_10_6;1000;5;31;17194.08;3600.00;105;1;2023.15;1571.57;7;374;3.77
LC2_10_7;1000;5;31;18932.49;3600.00;116;2;1689.04;1900.46;19;638;9.02
LC2_10_8;1000;5;30;20273.40;3600.00;134;2;1646.25;1944.62;20;432;7.38
LC2_10_9;1000;5;31;17550.38;3600.01;74;1;1789.77;1803.99;13;650;5.18
LC2_10_10;1000;5;30;16567.80;3600.00;84;1;1910.80;1677.71;8;802;10.01
LR1_10_1;1000;5;100;56790.57;3600.01;92;1;1031.70;2534.23;11;3016;32.73
LR1_10_2;1000;5;80;49380.44;3600.00;79;1;725.93;2841.39;9;2877;31.81
LR1_10_3;1000;5;54;42166.46;3600.00;116;1;961.43;2071.20;11;3807;565.97
LR1_10_4;1000;5;29;30939.63;3600.00;94;2;968.40;2519.92;9;1885;109.99
LR1_10_5;1000;5;60;61359.79;3600.00;187;3;1836.24;1742.25;16;616;18.66
LR1_10_6;1000;5;49;52894.64;3600.00;159;2;1359.08;2217.82;25;1046;21.11
LR1_10_7;1000;5;36;39577.66;3600.01;146;2;1248.61;2311.03;25;1930;38.69
LR1_10_8;1000;5;26;29821.09;3602.01;87;2;1158.52;2273.99;2;1826;167.89
LR1_10_9;1000;5;49;53818.18;3600.00;227;2;1767.47;1806.84;19;679;23.06
LR1_10_10;1000;5;39;48180.04;3600.00;190;4;1754.42;1811.54;35;1040;31.89
LR2_10_1;1000;5;18;69795.19;3600.01;212;2;1694.94;1882.50;3;676;19.22
LR2_10_2;1000;5;15;56615.41;3600.01;109;1;1659.24;1912.87;7;1069;26.57
LR2_10_3;1000;5;11;45219.09;3600.00;65;2;1283.59;2308.15;2;520;7.00
LR2_10_4;1000;5;8;30057.75;3600.00;25;1;1859.04;1738.74;0;116;0.52
LR2_10_5;1000;5;14;59122.74;3600.00;89;1;2793.58;799.45;15;565;5.87
LR2_10_6;1000;5;12;49207.02;3600.01;54;1;2424.73;1170.63;4;433;3.93
LR2_10_7;1000;5;9;40845.83;3600.00;34;1;1734.98;1862.00;0;251;1.80
LR2_10_8;1000;5;7;28809.35;3600.04;13;1;2350.04;1244.46;0;61;0.15
LR2_10_9;1000;5;13;51863.26;3600.00;59;1;2669.01;925.33;3;508;4.94
LR2_10_10;1000;5;11;47015.58;3600.03;27;2;3132.48;466.21;2;174;0.94
LRC1_10_1;1000;5;82;49114.93;3600.01;115;3;1049.40;2535.51;18;1053;13.98
LRC1_10_2;1000;5;72;45016.96;3600.01;92;2;761.82;2817.59;18;1571;19.83
LRC1_10_3;1000;5;53;36264.82;3600.01;74;2;512.02;3072.61;12;1526;14.64
LRC1_10_4;1000;5;40;27453.55;3600.02;57;1;442.78;3143.22;9;1277;13.11
LRC1_10_5;1000;5;72;51285.19;3600.00;112;5;962.59;2612.24;17;1407;24.12
LRC1_10_6;1000;5;68;44412.51;3600.00;127;3;1066.24;2514.98;19;1009;17.57
LRC1_10_7;1000;5;60;42980.58;3600.00;126;4;1134.40;2443.09;30;1218;21.45
LRC1_10_8;1000;5;56;42843.67;3600.00;166;3;1201.75;2368.08;36;1121;28.91
LRC1_10_9;1000;5;54;40485.56;3600.00;158;2;1213.32;2351.11;30;1461;34.42
LRC1_10_10;1000;5;48;36459.97;3600.00;141;3;1239.92;2330.02;38;1387;28.87
LRC2_10_1;1000;5;22;35409.00;3600.00;133;1;1296.30;2294.24;11;519;7.91
LRC2_10_2;1000;5;20;40107.92;3600.00;98;2;838.28;2711.27;12;1204;49.49
LRC2_10_3;1000;5;16;29607.06;3600.01;57;1;457.98;3134.26;8;524;6.88
LRC2_10_4;1000;5;11;24592.52;3600.02;33;2;436.80;3156.75;3;237;2.27
LRC2_10_5;1000;5;17;38432.41;3600.00;122;3;1583.03;1995.78;23;1079;20.04
